frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
0.000046000,0.000046000,1696474023.233240000,,8.083991000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48955,0x0010,54,54,81,8,0.002755000,0.000046000,0,513,0x2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003314000,1.003314000,1696474024.236554000,,9.087305000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43473,1883,0x0002,74,74,82,9,,0.000000000,0,64240,0xb9e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000116000,0.000116000,1696474024.236670000,,9.087421000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43473,0x0012,66,66,83,9,,0.000116000,0,65535,0x3583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002462000,0.002462000,1696474024.239132000,,9.089883000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43473,1883,0x0010,54,54,84,9,0.002578000,0.002462000,0,502,0x7460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000180000,0.000180000,1696474024.239312000,,9.090063000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43473,1883,0x0018,92,92,85,9,0.002578000,0.000180000,38,502,0xfc68,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,smcadmin,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000330000,0.000330000,1696474024.239642000,,9.090393000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43473,0x0018,59,59,86,9,0.002578000,0.000330000,5,513,0x5398,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000073000,0.000073000,1696474024.239715000,,9.090466000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43473,0x0011,54,54,87,9,,0.000073000,0,513,0x7429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002358000,0.002358000,1696474024.242073000,,9.092824000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43473,1883,0x0010,54,54,88,9,0.002578000,0.002358000,0,502,0x7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474024.242073000,,9.092824000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43473,1883,0x0011,54,54,89,9,0.002578000,0.000000000,0,502,0x7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000070000,0.000070000,1696474024.242143000,,9.092894000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43473,0x0010,54,54,90,9,0.002578000,0.000070000,0,513,0x7428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.004448000,1.004448000,1696474025.246591000,,10.097342000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,39943,1883,0x0002,74,74,91,10,,0.000000000,0,64240,0xb220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000101000,0.000101000,1696474025.246692000,,10.097443000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,39943,0x0012,66,66,92,10,,0.000101000,0,65535,0x11ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.018555000,0.018555000,1696474025.265247000,,10.115998000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,39943,1883,0x0010,54,54,93,10,0.018656000,0.018555000,0,502,0x50cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474025.265247000,,10.115998000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,39943,1883,0x0018,85,85,94,10,0.018656000,0.000000000,31,502,0x4d94,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,29,,,1,0,1,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000490000,0.000490000,1696474025.265737000,,10.116488000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,39943,0x0018,59,59,95,10,0.018656000,0.000490000,5,513,0x300b,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000081000,0.000081000,1696474025.265818000,,10.116569000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,39943,0x0011,54,54,96,10,,0.000081000,0,513,0x509c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002651000,0.002651000,1696474025.268469000,,10.119220000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,39943,1883,0x0010,54,54,97,10,0.018656000,0.002651000,0,502,0x50a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000626000,0.000626000,1696474025.269095000,,10.119846000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,39943,1883,0x0011,54,54,98,10,0.018656000,0.000626000,0,502,0x50a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000063000,0.000063000,1696474025.269158000,,10.119909000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,39943,0x0010,54,54,99,10,0.018656000,0.000063000,0,513,0x509b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.002788000,1.002788000,1696474026.271946000,,11.122697000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57289,1883,0x0002,74,74,100,11,,0.000000000,0,64240,0xee26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000104000,0.000104000,1696474026.272050000,,11.122801000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57289,0x0012,66,66,101,11,,0.000104000,0,65535,0xbcf7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002520000,0.002520000,1696474026.274570000,,11.125321000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57289,1883,0x0010,54,54,102,11,0.002624000,0.002520000,0,502,0xfbd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474026.274570000,,11.125321000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57289,1883,0x0018,88,88,103,11,0.002624000,0.000000000,34,502,0x44bf,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,32,,,1,pass,4,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000507000,0.000507000,1696474026.275077000,,11.125828000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57289,0x0018,59,59,104,11,0.002624000,0.000507000,5,513,0xdb10,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000080000,0.000080000,1696474026.275157000,,11.125908000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57289,0x0011,54,54,105,11,,0.000080000,0,513,0xfba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002383000,0.002383000,1696474026.277540000,,11.128291000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57289,1883,0x0010,54,54,106,11,0.002624000,0.002383000,0,502,0xfbad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000157000,0.000157000,1696474026.277697000,,11.128448000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57289,1883,0x0011,54,54,107,11,0.002624000,0.000157000,0,502,0xfbab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000050000,0.000050000,1696474026.277747000,,11.128498000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57289,0x0010,54,54,108,11,0.002624000,0.000050000,0,513,0xfba0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003756000,1.003756000,1696474027.281503000,,12.132254000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59691,1883,0x0002,74,74,109,12,,0.000000000,0,64240,0xb962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000110000,0.000110000,1696474027.281613000,,12.132364000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59691,0x0012,66,66,110,12,,0.000110000,0,65535,0x67ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.003421000,0.003421000,1696474027.285034000,,12.135785000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59691,1883,0x0010,54,54,111,12,0.003531000,0.003421000,0,502,0xa689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474027.285034000,,12.135785000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59691,1883,0x0018,90,90,112,12,0.003531000,0.000000000,36,502,0x86e7,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,34,,,1,system,6,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000501000,0.000501000,1696474027.285535000,,12.136286000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59691,0x0018,59,59,113,12,0.003531000,0.000501000,5,513,0x85c3,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000083000,0.000083000,1696474027.285618000,,12.136369000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59691,0x0011,54,54,114,12,,0.000083000,0,513,0xa654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.003044000,0.003044000,1696474027.288662000,,12.139413000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59691,1883,0x0010,54,54,115,12,0.003531000,0.003044000,0,502,0xa660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474027.288662000,,12.139413000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59691,1883,0x0011,54,54,116,12,0.003531000,0.000000000,0,502,0xa65e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000074000,0.000074000,1696474027.288736000,,12.139487000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59691,0x0010,54,54,117,12,0.003531000,0.000074000,0,513,0xa653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.004319000,1.004319000,1696474028.293055000,,13.143806000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34883,1883,0x0002,74,74,118,13,,0.000000000,0,64240,0x3468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000102000,0.000102000,1696474028.293157000,,13.143908000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34883,0x0012,66,66,119,13,,0.000102000,0,65535,0x2cf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002975000,0.002975000,1696474028.296132000,,13.146883000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34883,1883,0x0010,54,54,120,13,0.003077000,0.002975000,0,502,0x6bd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474028.296132000,,13.146883000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34883,1883,0x0018,92,92,121,13,0.003077000,0.000000000,38,502,0x4b60,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,PASSWORD,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000509000,0.000509000,1696474028.296641000,,13.147392000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34883,0x0018,59,59,122,13,0.003077000,0.000509000,5,513,0x4b0d,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000090000,0.000090000,1696474028.296731000,,13.147482000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34883,0x0011,54,54,123,13,,0.000090000,0,513,0x6b9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002884000,0.002884000,1696474028.299615000,,13.150366000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34883,1883,0x0010,54,54,124,13,0.003077000,0.002884000,0,502,0x6baa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474028.299615000,,13.150366000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34883,1883,0x0011,54,54,125,13,0.003077000,0.000000000,0,502,0x6ba8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000072000,0.000072000,1696474028.299687000,,13.150438000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34883,0x0010,54,54,126,13,0.003077000,0.000072000,0,513,0x6b9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.002619000,1.002619000,1696474029.302306000,,14.153057000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43227,1883,0x0002,74,74,127,14,,0.000000000,0,64240,0x9fc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000110000,0.000110000,1696474029.302416000,,14.153167000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43227,0x0012,66,66,128,14,,0.000110000,0,65535,0x8f4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002521000,0.002521000,1696474029.304937000,,14.155688000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43227,1883,0x0010,54,54,129,14,0.002631000,0.002521000,0,502,0xce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000159000,0.000159000,1696474029.305096000,,14.155847000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43227,1883,0x0018,90,90,130,14,0.002631000,0.000159000,36,502,0xca99,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,34,,,1,Symbol,6,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000349000,0.000349000,1696474029.305445000,,14.156196000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43227,0x0018,59,59,131,14,0.002631000,0.000349000,5,513,0xad62,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000082000,0.000082000,1696474029.305527000,,14.156278000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43227,0x0011,54,54,132,14,,0.000082000,0,513,0xcdf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002420000,0.002420000,1696474029.307947000,,14.158698000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43227,1883,0x0010,54,54,133,14,0.002631000,0.002420000,0,502,0xcdff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474029.307947000,,14.158698000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43227,1883,0x0011,54,54,134,14,0.002631000,0.000000000,0,502,0xcdfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000071000,0.000071000,1696474029.308018000,,14.158769000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43227,0x0010,54,54,135,14,0.002631000,0.000071000,0,513,0xcdf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003399000,1.003399000,1696474030.311417000,,15.162168000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48325,1883,0x0002,74,74,136,15,,0.000000000,0,64240,0xcc1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000099000,0.000099000,1696474030.311516000,,15.162267000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48325,0x0012,66,66,137,15,,0.000099000,0,65535,0xa04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002893000,0.002893000,1696474030.314409000,,15.165160000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48325,1883,0x0010,54,54,138,15,0.002992000,0.002893000,0,502,0xdf29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474030.314409000,,15.165160000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48325,1883,0x0018,89,89,139,15,0.002992000,0.000000000,35,502,0xcafc,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,33,,,1,guest,5,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000570000,0.000570000,1696474030.314979000,,15.165730000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48325,0x0018,59,59,140,15,0.002992000,0.000570000,5,513,0xbe64,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000074000,0.000074000,1696474030.315053000,,15.165804000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48325,0x0011,54,54,141,15,,0.000074000,0,513,0xdef5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002758000,0.002758000,1696474030.317811000,,15.168562000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48325,1883,0x0010,54,54,142,15,0.002992000,0.002758000,0,502,0xdf01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000119000,0.000119000,1696474030.317930000,,15.168681000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48325,1883,0x0011,54,54,143,15,0.002992000,0.000119000,0,502,0xdeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000051000,0.000051000,1696474030.317981000,,15.168732000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48325,0x0010,54,54,144,15,0.002992000,0.000051000,0,513,0xdef4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003128000,1.003128000,1696474031.321109000,,16.171860000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,54869,1883,0x0002,74,74,145,16,,0.000000000,0,64240,0xab85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000103000,0.000103000,1696474031.321212000,,16.171963000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,54869,0x0012,66,66,146,16,,0.000103000,0,65535,0xa1c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002540000,0.002540000,1696474031.323752000,,16.174503000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,54869,1883,0x0010,54,54,147,16,0.002643000,0.002540000,0,502,0xe0a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000130000,0.000130000,1696474031.323882000,,16.174633000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,54869,1883,0x0018,90,90,148,16,0.002643000,0.000130000,36,502,0xd71c,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,34,,,1,bintec,6,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000330000,0.000330000,1696474031.324212000,,16.174963000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,54869,0x0018,59,59,149,16,0.002643000,0.000330000,5,513,0xbfde,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000065000,0.000065000,1696474031.324277000,,16.175028000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,54869,0x0011,54,54,150,16,,0.000065000,0,513,0xe06f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002543000,0.002543000,1696474031.326820000,,16.177571000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,54869,1883,0x0010,54,54,151,16,0.002643000,0.002543000,0,502,0xe07b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474031.326820000,,16.177571000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,54869,1883,0x0011,54,54,152,16,0.002643000,0.000000000,0,502,0xe079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000042000,0.000042000,1696474031.326862000,,16.177613000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,54869,0x0010,54,54,153,16,0.002643000,0.000042000,0,513,0xe06e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003315000,1.003315000,1696474032.330177000,,17.180928000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40795,1883,0x0002,74,74,154,17,,0.000000000,0,64240,0xf8a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000095000,0.000095000,1696474032.330272000,,17.181023000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40795,0x0012,66,66,155,17,,0.000095000,0,65535,0xc358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002580000,0.002580000,1696474032.332852000,,17.183603000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40795,1883,0x0010,54,54,156,17,0.002675000,0.002580000,0,502,0x0236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474032.332852000,,17.183603000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40795,1883,0x0018,92,92,157,17,0.002675000,0.000000000,38,502,0x712b,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,security,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000413000,0.000413000,1696474032.333265000,,17.184016000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40795,0x0018,59,59,158,17,0.002675000,0.000413000,5,513,0xe16d,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000075000,0.000075000,1696474032.333340000,,17.184091000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40795,0x0011,54,54,159,17,,0.000075000,0,513,0x01ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002325000,0.002325000,1696474032.335665000,,17.186416000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40795,1883,0x0010,54,54,160,17,0.002675000,0.002325000,0,502,0x020b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474032.335665000,,17.186416000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40795,1883,0x0011,54,54,161,17,0.002675000,0.000000000,0,502,0x0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000040000,0.000040000,1696474032.335705000,,17.186456000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40795,0x0010,54,54,162,17,0.002675000,0.000040000,0,513,0x01fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003251000,1.003251000,1696474033.338956000,,18.189707000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59691,1883,0x0002,74,74,163,18,,0.000000000,0,64240,0x4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000110000,0.000110000,1696474033.339066000,,18.189817000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59691,0x0012,66,66,164,18,,0.000110000,0,65535,0x152e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
